DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2019,0.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2020,-4.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2021,3.6,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2022,0.6,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2023,-1.1,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2000,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2001,0.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2002,0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2003,0.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2004,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2005,2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2006,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2007,0.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2008,-1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2009,-5.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2010,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2011,0.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2012,-0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2013,1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2014,0.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2015,1.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2016,2.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2017,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2018,1.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2019,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2020,-2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2021,6.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2022,0.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DK,2023,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2000,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2001,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2002,0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2003,0.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2004,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2005,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2006,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2007,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2008,-0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2009,-4.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2010,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2011,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2012,-1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2013,-0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2014,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2015,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2016,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2017,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2018,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2019,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2020,-6.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2021,6.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2022,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA19,2023,-0.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2000,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2001,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2002,0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2003,0.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2004,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2005,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2006,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2007,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2008,-0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2009,-4.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2010,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2011,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2012,-1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2013,-0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2014,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2015,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2016,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2017,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2018,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2019,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2020,-6.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2021,6.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2022,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EA20,2023,-0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2000,8.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2001,6.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2002,7.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2003,8.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2004,7.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2005,10.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2006,10.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2007,8.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2008,-4.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2009,-14.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2010,2.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2011,7.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2012,4.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2013,2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2014,3.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2015,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2016,2.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2017,5.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2018,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2019,3.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2020,-3.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2021,7.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2022,-0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EE,2023,-5.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2000,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2001,3.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2002,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2003,5.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2004,4.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2005,0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2006,5.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2007,3.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2008,-0.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2009,-4.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2010,-5.6,b
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2011,-10.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2012,-6.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2013,-1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2014,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2015,0.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2016,-0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2017,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2018,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2019,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2020,-9.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2021,9.0,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2022,6.2,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EL,2023,2.5,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2000,4.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2001,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2002,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2003,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2004,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2005,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2006,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2007,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2008,-0.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2009,-4.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2010,-0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2011,-1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2012,-2.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2013,-1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2014,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2015,4.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2016,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2017,2.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2018,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2019,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2020,-11.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2021,6.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2022,5.2,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,ES,2023,1.4,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2000,3.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2001,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2002,0.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2003,0.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2004,2.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2005,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2006,3.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2007,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2008,0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2009,-4.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2010,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2011,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2012,-0.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2013,-0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2014,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2015,2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2016,1.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2017,2.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2018,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2019,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2020,-5.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2021,6.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2022,3.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU27_2020,2023,0.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2000,3.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2001,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2002,1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2003,1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2004,2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2005,1.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2006,3.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2007,2.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2008,0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2009,-4.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2010,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2011,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2012,-0.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2013,0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2014,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2015,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2016,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2017,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2018,1.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,EU28,2019,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2000,5.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2001,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2002,1.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2003,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2004,3.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2005,2.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2006,3.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2007,4.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2008,0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2009,-8.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2010,2.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2011,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2012,-2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2013,-1.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2014,-0.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2015,0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2016,2.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,FI,2017,3.1,
